r,particle_energy_671.0,energy_deposited_671.0,energy_deposited_normalised,particle_energy_666.25,energy_deposited_666.25,particle_energy_661.5,energy_deposited_661.5,particle_energy_656.75,energy_deposited_656.75,particle_energy_652.0,energy_deposited_652.0,energy_deposited_671.0_wintensity,energy_deposited_666.25_wintensity,energy_deposited_661.5_wintensity,energy_deposited_656.75_wintensity,energy_deposited_652.0_wintensity,cumulative_energy_deposited,cumulative_energy_deposited_normalised,energy_deposited_671.0_wintensity_normalised,energy_deposited_666.25_wintensity_normalised,energy_deposited_661.5_wintensity_normalised,energy_deposited_656.75_wintensity_normalised,energy_deposited_652.0_wintensity_normalised
1.4000000000000001,644.0899999999999,1.9504000000000001,0.08688524590163933,639.2112000000001,1.9596,634.3231999999999,1.9687999999999999,629.4260000000002,1.9780000000000002,624.5380000000001,1.9872000000000005,1.9504000000000001,1.9596,1.9687999999999999,1.9780000000000002,1.9872000000000005,9.844000000000001,0.17311114706358194,0.03429865717521437,0.03446044329396537,0.03462222941271638,0.0347840155314674,0.03494580165021841
1.5000000000000002,642.1396,1.9504000000000001,0.08688524590163933,637.2516,1.9596,632.3543999999999,1.9687999999999999,627.4388000000001,1.9872000000000005,622.5416000000001,1.9964,1.9504000000000001,1.9596,1.9687999999999999,1.9872000000000005,1.9964,9.862400000000001,0.17343471930108395,0.03429865717521437,0.03446044329396537,0.03462222941271638,0.03494580165021841,0.03510758776896942
1.6000000000000003,640.18,1.9596,0.0872950819672131,635.2828000000001,1.9687999999999999,630.3764,1.9780000000000002,625.4516000000001,1.9872000000000005,620.5452000000001,1.9964,1.9596,1.9687999999999999,1.9780000000000002,1.9872000000000005,1.9964,9.89,0.173920077657337,0.03446044329396537,0.03462222941271638,0.0347840155314674,0.03494580165021841,0.03510758776896942
1.7000000000000004,638.2203999999999,1.9596,0.0872950819672131,633.3140000000001,1.9687999999999999,628.3984,1.9780000000000002,623.4552000000001,1.9964,618.5488000000001,1.9964,1.9596,1.9687999999999999,1.9780000000000002,1.9964,1.9964,9.899199999999999,0.17408186377608798,0.03446044329396537,0.03462222941271638,0.0347840155314674,0.03510758776896942,0.03510758776896942
1.8000000000000005,636.2607999999999,1.9596,0.0872950819672131,631.3360000000001,1.9780000000000002,626.4112,1.9872000000000005,621.4588000000001,1.9964,616.5432000000002,2.0056000000000003,1.9596,1.9780000000000002,1.9872000000000005,1.9964,2.0056000000000003,9.9268,0.17456722213234102,0.03446044329396537,0.0347840155314674,0.03494580165021841,0.03510758776896942,0.03526937388772043
1.9000000000000006,634.2919999999999,1.9687999999999999,0.08770491803278686,629.3580000000002,1.9780000000000002,624.424,1.9872000000000005,619.4624000000001,1.9964,614.5376000000002,2.0056000000000003,1.9687999999999999,1.9780000000000002,1.9872000000000005,1.9964,2.0056000000000003,9.936,0.17472900825109203,0.03462222941271638,0.0347840155314674,0.03494580165021841,0.03510758776896942,0.03526937388772043
2.0000000000000004,632.3231999999999,1.9687999999999999,0.08770491803278686,627.3708000000001,1.9872000000000005,622.4276,1.9964,617.4568000000002,2.0056000000000003,612.5228000000002,2.0148,1.9687999999999999,1.9872000000000005,1.9964,2.0056000000000003,2.0148,9.972800000000001,0.1753761527260961,0.03462222941271638,0.03494580165021841,0.03510758776896942,0.03526937388772043,0.035431160006471445
2.1000000000000005,630.3452,1.9780000000000002,0.08811475409836064,625.3836000000001,1.9872000000000005,620.4312,1.9964,615.4512000000002,2.0056000000000003,610.5080000000002,2.0148,1.9780000000000002,1.9872000000000005,1.9964,2.0056000000000003,2.0148,9.982000000000001,0.1755379388448471,0.0347840155314674,0.03494580165021841,0.03510758776896942,0.03526937388772043,0.035431160006471445
2.2000000000000006,628.3672,1.9780000000000002,0.08811475409836064,623.3872000000001,1.9964,618.4256,2.0056000000000003,613.4364000000002,2.0148,608.4840000000002,2.0240000000000005,1.9780000000000002,1.9964,2.0056000000000003,2.0148,2.0240000000000005,10.0188,0.17618508331985114,0.0347840155314674,0.03510758776896942,0.03526937388772043,0.035431160006471445,0.03559294612522246
2.3000000000000007,626.38,1.9872000000000005,0.08852459016393444,621.3908000000001,1.9964,616.4200000000001,2.0056000000000003,611.4216000000001,2.0148,606.4508000000002,2.0332000000000003,1.9872000000000005,1.9964,2.0056000000000003,2.0148,2.0332000000000003,10.037200000000002,0.17650865555735318,0.03494580165021841,0.03510758776896942,0.03526937388772043,0.035431160006471445,0.03575473224397347
2.400000000000001,624.3928,1.9872000000000005,0.08852459016393444,619.3944000000001,1.9964,614.4052,2.0148,609.3976000000001,2.0240000000000005,604.4176000000002,2.0332000000000003,1.9872000000000005,1.9964,2.0148,2.0240000000000005,2.0332000000000003,10.055600000000002,0.17683222779485522,0.03494580165021841,0.03510758776896942,0.035431160006471445,0.03559294612522246,0.03575473224397347
2.500000000000001,622.3964,1.9964,0.08893442622950817,617.3888000000002,2.0056000000000003,612.3904,2.0148,607.3736000000001,2.0240000000000005,602.3752000000002,2.0424,1.9964,2.0056000000000003,2.0148,2.0240000000000005,2.0424,10.083200000000001,0.17731758615110824,0.03510758776896942,0.03526937388772043,0.035431160006471445,0.03559294612522246,0.03591651836272448
2.600000000000001,620.4,1.9964,0.08893442622950817,615.3832000000002,2.0056000000000003,610.3664,2.0240000000000005,605.3404000000002,2.0332000000000003,600.3328000000001,2.0424,1.9964,2.0056000000000003,2.0240000000000005,2.0332000000000003,2.0424,10.101600000000003,0.17764115838861028,0.03510758776896942,0.03526937388772043,0.03559294612522246,0.03575473224397347,0.03591651836272448
2.700000000000001,618.3944,2.0056000000000003,0.08934426229508197,613.3684000000002,2.0148,608.3424,2.0240000000000005,603.3072000000002,2.0332000000000003,598.2812000000001,2.0516,2.0056000000000003,2.0148,2.0240000000000005,2.0332000000000003,2.0516,10.129200000000003,0.17812651674486332,0.03526937388772043,0.035431160006471445,0.03559294612522246,0.03575473224397347,0.03607830448147548
2.800000000000001,616.3888000000001,2.0056000000000003,0.08934426229508197,611.3536000000001,2.0148,606.3092,2.0332000000000003,601.2648000000002,2.0424,596.2296000000001,2.0516,2.0056000000000003,2.0148,2.0332000000000003,2.0424,2.0516,10.147600000000002,0.17845008898236533,0.03526937388772043,0.035431160006471445,0.03575473224397347,0.03591651836272448,0.03607830448147548
2.9000000000000012,614.374,2.0148,0.08975409836065573,609.3296000000001,2.0240000000000005,604.2760000000001,2.0332000000000003,599.2224000000001,2.0424,594.1688000000001,2.0608,2.0148,2.0240000000000005,2.0332000000000003,2.0424,2.0608,10.175200000000002,0.17893544733861835,0.035431160006471445,0.03559294612522246,0.03575473224397347,0.03591651836272448,0.036240090600226496
3.0000000000000013,612.3592,2.0148,0.08975409836065573,607.3056000000001,2.0240000000000005,602.2336,2.0424,597.1708000000001,2.0516,592.1080000000002,2.0608,2.0148,2.0240000000000005,2.0424,2.0516,2.0608,10.193600000000002,0.17925901957612037,0.035431160006471445,0.03559294612522246,0.03591651836272448,0.03607830448147548,0.036240090600226496
3.1000000000000014,610.3352,2.0240000000000005,0.09016393442622951,605.2724000000002,2.0332000000000003,600.1912,2.0424,595.1192000000001,2.0516,590.0380000000001,2.07,2.0240000000000005,2.0332000000000003,2.0424,2.0516,2.07,10.221200000000001,0.1797443779323734,0.03559294612522246,0.03575473224397347,0.03591651836272448,0.03607830448147548,0.0364018767189775
3.2000000000000015,608.3112,2.0240000000000005,0.09016393442622951,603.2392000000002,2.0332000000000003,598.1396,2.0516,593.0584000000001,2.0608,587.9680000000001,2.07,2.0240000000000005,2.0332000000000003,2.0516,2.0608,2.07,10.239600000000001,0.18006795016987542,0.03559294612522246,0.03575473224397347,0.03607830448147548,0.036240090600226496,0.0364018767189775
3.3000000000000016,606.278,2.0332000000000003,0.09057377049180328,601.1968000000002,2.0424,596.088,2.0516,590.9884000000001,2.07,585.8888000000001,2.0792,2.0332000000000003,2.0424,2.0516,2.07,2.0792,10.2764,0.18071509464487945,0.03575473224397347,0.03591651836272448,0.03607830448147548,0.0364018767189775,0.03656366283772852
3.4000000000000017,604.2448,2.0332000000000003,0.09057377049180328,599.1544000000001,2.0424,594.0272,2.0608,588.9184,2.07,583.8096,2.0792,2.0332000000000003,2.0424,2.0608,2.07,2.0792,10.2856,0.18087688076363045,0.03575473224397347,0.03591651836272448,0.036240090600226496,0.0364018767189775,0.03656366283772852
3.5000000000000018,602.2024,2.0424,0.09098360655737704,597.1028000000001,2.0516,591.9664,2.0608,586.8392,2.0792,581.7212000000001,2.0884,2.0424,2.0516,2.0608,2.0792,2.0884,10.3224,0.1815240252386345,0.03591651836272448,0.03607830448147548,0.036240090600226496,0.03656366283772852,0.03672544895647953
3.600000000000002,600.16,2.0424,0.09098360655737704,595.0512000000001,2.0516,589.8964,2.07,584.76,2.0792,579.6328000000001,2.0884,2.0424,2.0516,2.07,2.0792,2.0884,10.3316,0.1816858113573855,0.03591651836272448,0.03607830448147548,0.0364018767189775,0.03656366283772852,0.03672544895647953
